DateTime,Action,Source IP,Destination IP,Protocol,Port,Rule
2024-01-01 4:41:00,Blocked,0.122.135.216,101.85.75.166,UDP,22131,DNS Allow
2024-01-01 4:42:00,Allowed,91.167.230.208,109.184.42.41,TCP,61169,ICMP Deny
2024-01-01 4:43:00,Blocked,6.132.172.158,110.194.178.82,TCP,26691,FTP Allow
2024-01-01 4:44:00,Blocked,18.102.203.221,173.194.154.174,HTTPS,62115,ICMP Deny
2024-01-01 4:45:00,Allowed,191.13.164.3,128.56.97.178,ICMP,59457,HTTP Deny
2024-01-01 4:46:00,Blocked,128.218.197.11,170.124.119.117,TCP,25443,HTTP Deny
2024-01-01 4:47:00,Allowed,147.95.55.51,231.220.20.247,HTTPS,40978,HTTP Deny
2024-01-01 4:48:00,Blocked,92.158.28.222,217.145.129.200,UDP,63601,HTTPS Allow
2024-01-01 4:49:00,Allowed,236.80.187.114,105.220.74.184,HTTP,11001,HTTP Deny
2024-01-01 4:50:00,Blocked,71.98.130.43,159.20.125.138,HTTPS,48633,FTP Allow
2024-01-01 4:51:00,Blocked,133.72.108.253,156.117.81.84,HTTPS,63478,FTP Allow
2024-01-01 4:52:00,Allowed,133.52.161.53,86.236.15.30,UDP,40395,ICMP Deny
2024-01-01 4:53:00,Allowed,255.218.209.30,106.219.82.123,HTTP,14619,DNS Allow
2024-01-01 4:54:00,Allowed,96.5.34.49,147.120.220.143,ICMP,15717,HTTP Deny
2024-01-01 4:55:00,Allowed,142.45.37.95,110.29.203.8,HTTP,60423,ICMP Deny
2024-01-01 4:56:00,Allowed,55.20.248.140,61.9.78.58,ICMP,45178,DNS Allow
2024-01-01 4:57:00,Blocked,25.21.167.99,126.106.90.168,ICMP,39424,DNS Allow
2024-01-01 4:58:00,Blocked,218.97.221.81,200.236.208.142,UDP,58744,HTTP Deny
2024-01-01 4:59:00,Blocked,223.60.134.253,2.157.73.100,TCP,16313,HTTPS Allow
2024-01-01 5:00:00,Allowed,9.189.140.128,193.119.27.237,ICMP,26231,HTTP Deny
2024-01-01 5:01:00,Blocked,120.227.165.7,105.206.163.157,ICMP,3763,DNS Allow
2024-01-01 5:02:00,Allowed,179.56.113.250,149.81.176.18,HTTPS,51355,ICMP Deny
2024-01-01 5:03:00,Allowed,218.107.206.65,32.43.81.102,UDP,31754,ICMP Deny
2024-01-01 5:04:00,Blocked,73.105.57.218,45.238.28.35,UDP,4906,HTTP Deny
2024-01-01 5:05:00,Blocked,146.162.214.243,35.134.195.99,HTTP,44793,HTTP Deny
2024-01-01 5:06:00,Allowed,82.54.241.255,75.149.4.158,ICMP,43557,HTTPS Allow
2024-01-01 5:07:00,Blocked,4.178.37.72,191.195.168.242,UDP,46633,DNS Allow
2024-01-01 5:08:00,Allowed,191.89.146.175,162.194.91.206,UDP,35186,DNS Allow
2024-01-01 5:09:00,Allowed,74.47.160.40,223.223.21.23,HTTP,28480,HTTP Deny
2024-01-01 5:10:00,Blocked,7.45.140.225,249.113.18.165,ICMP,50840,HTTPS Allow
2024-01-01 5:11:00,Blocked,156.189.167.225,142.187.222.17,TCP,10034,FTP Allow
2024-01-01 5:12:00,Blocked,12.61.202.11,224.110.27.127,TCP,50329,ICMP Deny
2024-01-01 5:13:00,Blocked,228.241.92.0,172.112.12.15,UDP,60259,HTTPS Allow
2024-01-01 5:14:00,Blocked,16.226.33.142,72.238.7.170,UDP,5598,HTTPS Allow
2024-01-01 5:15:00,Blocked,31.124.14.88,9.241.188.239,HTTPS,54313,FTP Allow
2024-01-01 5:16:00,Allowed,163.19.50.207,230.161.246.96,TCP,13928,ICMP Deny
2024-01-01 5:17:00,Allowed,171.243.94.186,197.37.233.176,UDP,37118,FTP Allow
2024-01-01 5:18:00,Allowed,9.112.236.19,175.20.168.109,HTTP,31525,HTTP Deny
2024-01-01 5:19:00,Blocked,157.186.8.36,230.244.12.240,ICMP,22709,ICMP Deny
2024-01-01 5:20:00,Blocked,12.232.213.5,140.98.56.90,TCP,57438,DNS Allow
2024-01-01 5:21:00,Allowed,136.188.34.246,132.241.83.227,HTTP,7645,ICMP Deny
2024-01-01 5:22:00,Blocked,154.189.169.226,211.58.4.153,TCP,13950,HTTPS Allow
2024-01-01 5:23:00,Allowed,117.183.31.67,87.124.102.103,ICMP,13448,DNS Allow
2024-01-01 5:24:00,Allowed,91.1.25.195,129.136.136.179,HTTPS,57124,DNS Allow
2024-01-01 5:25:00,Allowed,37.164.215.46,155.114.31.156,UDP,31019,FTP Allow
2024-01-01 5:26:00,Blocked,159.225.37.38,94.234.33.44,TCP,56706,HTTP Deny
2024-01-01 5:27:00,Allowed,97.185.160.180,179.48.77.1,TCP,64893,ICMP Deny
2024-01-01 5:28:00,Blocked,255.47.115.92,158.207.186.77,TCP,28943,HTTP Deny
2024-01-01 5:29:00,Blocked,77.162.133.85,101.115.141.20,UDP,2304,HTTPS Allow
2024-01-01 5:30:00,Blocked,167.79.191.143,135.185.162.38,ICMP,16080,HTTP Deny
2024-01-01 5:31:00,Allowed,189.241.170.196,68.138.106.167,TCP,61414,HTTP Deny
2024-01-01 5:32:00,Allowed,234.223.255.252,250.57.147.131,HTTPS,39930,HTTPS Allow
2024-01-01 5:33:00,Allowed,125.228.53.85,39.240.79.175,TCP,54915,DNS Allow
2024-01-01 5:34:00,Allowed,246.44.21.126,236.90.45.252,HTTP,10913,HTTPS Allow
2024-01-01 5:35:00,Allowed,120.102.63.221,102.27.65.74,HTTP,8302,ICMP Deny
2024-01-01 5:36:00,Blocked,252.60.20.60,212.125.184.25,HTTPS,40467,FTP Allow
2024-01-01 5:37:00,Blocked,112.72.19.216,39.91.137.151,HTTPS,13932,HTTP Deny
2024-01-01 5:38:00,Allowed,18.193.12.88,206.94.111.158,TCP,17154,HTTP Deny
2024-01-01 5:39:00,Blocked,131.24.0.30,114.87.211.115,TCP,62387,HTTP Deny
2024-01-01 5:40:00,Blocked,219.66.181.91,29.135.249.198,ICMP,44984,HTTPS Allow
2024-01-01 5:41:00,Blocked,86.161.11.118,15.202.221.98,HTTP,56257,HTTP Deny
2024-01-01 5:42:00,Allowed,209.105.14.110,152.41.60.169,UDP,31800,HTTP Deny
2024-01-01 5:43:00,Allowed,215.53.223.80,213.167.224.12,HTTP,16893,DNS Allow
2024-01-01 5:44:00,Allowed,211.19.249.170,143.116.36.148,TCP,35409,ICMP Deny
2024-01-01 5:45:00,Allowed,98.224.231.37,55.227.82.240,HTTPS,1152,ICMP Deny
2024-01-01 5:46:00,Allowed,112.184.212.211,126.96.71.220,HTTP,63863,HTTP Deny
2024-01-01 5:47:00,Allowed,130.209.83.26,210.25.218.141,UDP,23048,HTTPS Allow
2024-01-01 5:48:00,Blocked,161.246.159.57,120.253.255.218,ICMP,36754,HTTPS Allow
2024-01-01 5:49:00,Allowed,123.127.131.84,112.239.9.152,HTTPS,43764,DNS Allow
2024-01-01 5:50:00,Blocked,183.193.56.148,198.122.130.61,HTTPS,9205,HTTP Deny
2024-01-01 5:51:00,Blocked,107.17.53.4,179.75.59.130,UDP,36645,DNS Allow
2024-01-01 5:52:00,Blocked,73.156.14.46,255.75.34.134,TCP,60464,FTP Allow
2024-01-01 5:53:00,Blocked,34.142.93.126,58.215.138.142,TCP,29879,FTP Allow
2024-01-01 5:54:00,Allowed,188.118.113.40,9.19.97.40,HTTPS,33434,ICMP Deny
2024-01-01 5:55:00,Blocked,59.166.139.7,153.255.137.134,TCP,60939,HTTP Deny
2024-01-01 5:56:00,Allowed,191.119.216.46,197.159.189.80,HTTPS,50956,HTTP Deny
2024-01-01 5:57:00,Blocked,251.91.87.123,39.168.182.152,UDP,21660,HTTPS Allow
2024-01-01 5:58:00,Allowed,38.76.160.77,118.213.130.54,ICMP,20981,FTP Allow
2024-01-01 5:59:00,Allowed,40.12.0.180,135.17.49.240,UDP,56029,HTTP Deny
2024-01-01 6:00:00,Blocked,173.177.154.251,135.209.72.241,UDP,12524,FTP Allow
2024-01-01 6:01:00,Blocked,15.241.210.168,75.58.179.243,HTTP,48522,HTTPS Allow
2024-01-01 6:02:00,Blocked,249.166.65.240,242.134.69.224,ICMP,21793,DNS Allow
2024-01-01 6:03:00,Blocked,102.104.156.33,78.121.112.46,HTTPS,43609,FTP Allow
2024-01-01 6:04:00,Blocked,142.94.115.99,163.164.8.156,ICMP,40954,HTTP Deny
2024-01-01 6:05:00,Blocked,201.166.172.121,56.236.231.108,HTTP,39274,FTP Allow
2024-01-01 6:06:00,Allowed,84.214.100.171,2.141.100.79,UDP,3174,HTTP Deny
2024-01-01 6:07:00,Blocked,67.49.68.241,21.37.57.181,HTTPS,46200,FTP Allow
2024-01-01 6:08:00,Allowed,234.83.11.88,225.56.238.13,HTTP,36703,FTP Allow
2024-01-01 6:09:00,Blocked,136.240.176.170,110.206.119.101,HTTP,7406,HTTPS Allow
2024-01-01 6:10:00,Allowed,90.131.125.69,123.64.67.148,UDP,45453,HTTPS Allow
2024-01-01 6:11:00,Blocked,34.48.196.199,245.12.55.197,ICMP,45618,ICMP Deny
2024-01-01 6:12:00,Blocked,143.148.182.54,246.24.28.33,ICMP,40889,HTTPS Allow
2024-01-01 6:13:00,Allowed,195.23.55.45,16.209.79.218,TCP,14522,FTP Allow
2024-01-01 6:14:00,Blocked,157.162.81.214,130.25.25.227,TCP,32923,FTP Allow
2024-01-01 6:15:00,Blocked,220.51.170.77,18.249.73.210,HTTP,12650,ICMP Deny
2024-01-01 6:16:00,Allowed,93.129.185.56,38.209.2.44,HTTPS,48145,DNS Allow
2024-01-01 6:17:00,Blocked,14.112.213.206,82.173.3.40,HTTP,22486,HTTP Deny
2024-01-01 6:18:00,Blocked,156.107.208.87,105.163.155.170,ICMP,35506,DNS Allow
2024-01-01 6:19:00,Allowed,87.56.88.248,78.227.1.126,TCP,32588,HTTPS Allow
2024-01-01 6:20:00,Blocked,42.255.81.153,63.9.206.212,HTTPS,37503,HTTPS Allow
2024-01-01 6:21:00,Allowed,222.136.58.195,153.152.144.166,HTTP,52926,HTTPS Allow
2024-01-01 6:22:00,Blocked,10.242.151.66,162.97.228.137,TCP,53009,HTTP Deny
2024-01-01 6:23:00,Blocked,117.127.157.137,198.249.12.138,UDP,41007,ICMP Deny
2024-01-01 6:24:00,Blocked,2.29.244.46,87.252.78.102,HTTP,31301,DNS Allow
2024-01-01 6:25:00,Blocked,78.36.136.171,56.173.96.5,ICMP,30430,HTTP Deny
2024-01-01 6:26:00,Blocked,117.1.161.159,81.70.166.122,UDP,44623,FTP Allow
2024-01-01 6:27:00,Blocked,65.63.138.137,202.156.144.34,HTTPS,2647,FTP Allow
2024-01-01 6:28:00,Allowed,221.212.191.136,159.14.246.229,ICMP,12170,DNS Allow
2024-01-01 6:29:00,Blocked,64.137.167.186,171.20.95.228,HTTPS,17953,HTTPS Allow
2024-01-01 6:30:00,Allowed,114.125.185.30,96.154.47.161,ICMP,19659,HTTP Deny
2024-01-01 6:31:00,Allowed,223.213.37.173,170.110.251.200,HTTPS,10716,HTTP Deny
2024-01-01 6:32:00,Allowed,213.242.53.160,134.4.34.162,HTTPS,51402,ICMP Deny
2024-01-01 6:33:00,Allowed,77.0.155.203,237.12.67.59,HTTP,46481,HTTP Deny
2024-01-01 6:34:00,Allowed,207.130.49.154,200.212.18.119,UDP,25390,DNS Allow
2024-01-01 6:35:00,Blocked,13.119.111.3,233.164.44.4,HTTPS,35157,DNS Allow
2024-01-01 6:36:00,Blocked,36.123.84.14,73.112.255.2,HTTP,6297,DNS Allow
2024-01-01 6:37:00,Blocked,253.168.104.110,40.178.3.104,HTTPS,53102,ICMP Deny
2024-01-01 6:38:00,Allowed,122.12.59.67,151.146.199.44,HTTPS,31778,DNS Allow
2024-01-01 6:39:00,Allowed,255.86.108.41,91.190.221.0,UDP,14897,HTTPS Allow
2024-01-01 6:40:00,Blocked,111.103.221.67,82.245.89.170,ICMP,60916,FTP Allow
2024-01-01 6:41:00,Blocked,96.96.165.202,40.195.234.42,TCP,29752,FTP Allow
2024-01-01 6:42:00,Allowed,248.114.109.195,176.166.211.9,ICMP,2705,ICMP Deny
2024-01-01 6:43:00,Allowed,6.74.247.62,105.119.207.123,HTTP,4967,HTTPS Allow
2024-01-01 6:44:00,Blocked,247.87.32.26,29.112.227.39,HTTP,45005,FTP Allow
2024-01-01 6:45:00,Allowed,40.246.182.62,86.196.203.192,ICMP,25457,ICMP Deny
2024-01-01 6:46:00,Blocked,236.203.220.218,24.165.220.93,ICMP,49032,DNS Allow
2024-01-01 6:47:00,Blocked,35.102.174.186,197.211.142.215,ICMP,51793,HTTPS Allow
2024-01-01 6:48:00,Allowed,180.165.204.26,114.144.28.189,HTTP,52053,DNS Allow
2024-01-01 6:49:00,Blocked,162.56.199.69,26.135.126.115,HTTP,33583,HTTPS Allow
2024-01-01 6:50:00,Blocked,94.211.40.184,238.212.92.219,HTTPS,23083,DNS Allow
2024-01-01 6:51:00,Allowed,105.21.23.115,181.104.243.105,HTTPS,24365,DNS Allow
2024-01-01 6:52:00,Allowed,129.200.14.31,166.43.90.187,ICMP,13413,FTP Allow
2024-01-01 6:53:00,Blocked,81.3.3.102,161.101.95.11,HTTP,22196,HTTPS Allow
2024-01-01 6:54:00,Blocked,153.30.111.12,192.174.15.68,ICMP,63227,ICMP Deny
2024-01-01 6:55:00,Allowed,68.71.180.95,36.129.33.215,ICMP,22802,HTTP Deny
2024-01-01 6:56:00,Allowed,40.214.61.129,0.238.214.118,ICMP,817,DNS Allow
2024-01-01 6:57:00,Blocked,201.169.86.244,121.220.57.197,HTTP,47145,DNS Allow
2024-01-01 6:58:00,Allowed,120.133.35.181,121.206.135.31,ICMP,60885,ICMP Deny
2024-01-01 6:59:00,Allowed,143.224.200.113,28.162.55.20,HTTPS,3598,FTP Allow
2024-01-01 7:00:00,Blocked,2.210.65.135,16.200.201.3,UDP,15316,HTTPS Allow
2024-01-01 7:01:00,Blocked,172.246.133.51,66.115.4.170,TCP,8003,HTTP Deny
2024-01-01 7:02:00,Allowed,7.199.175.120,124.167.92.90,UDP,16566,HTTP Deny
2024-01-01 7:03:00,Allowed,86.135.109.50,227.152.104.93,HTTPS,4795,HTTP Deny
2024-01-01 7:04:00,Blocked,213.28.15.132,162.177.211.0,ICMP,55223,FTP Allow
2024-01-01 7:05:00,Blocked,15.191.219.225,16.118.157.25,HTTP,47928,HTTP Deny
2024-01-01 7:06:00,Allowed,242.211.20.239,59.248.213.255,ICMP,60509,ICMP Deny
2024-01-01 7:07:00,Allowed,41.93.106.116,0.242.113.69,TCP,24674,HTTP Deny
2024-01-01 7:08:00,Allowed,238.34.45.98,127.182.166.91,TCP,13296,HTTPS Allow
2024-01-01 7:09:00,Blocked,126.38.122.141,29.52.143.53,TCP,16744,HTTPS Allow
2024-01-01 7:10:00,Allowed,83.78.190.156,142.26.73.52,HTTPS,56247,FTP Allow
2024-01-01 7:11:00,Allowed,24.195.111.30,8.176.237.225,HTTP,38138,DNS Allow
2024-01-01 7:12:00,Blocked,71.109.89.181,200.172.16.128,HTTP,9847,DNS Allow
2024-01-01 7:13:00,Allowed,185.129.70.195,139.134.28.4,HTTPS,45910,FTP Allow
2024-01-01 7:14:00,Blocked,69.83.58.120,85.127.122.177,TCP,21855,HTTPS Allow
2024-01-01 7:15:00,Blocked,25.196.90.116,96.86.93.151,TCP,43927,ICMP Deny
2024-01-01 7:16:00,Blocked,223.135.225.94,206.9.81.21,TCP,41346,HTTPS Allow
2024-01-01 7:17:00,Blocked,61.44.202.132,212.4.254.161,ICMP,3713,ICMP Deny
2024-01-01 7:18:00,Allowed,193.157.114.89,34.147.59.237,ICMP,43774,HTTPS Allow
2024-01-01 7:19:00,Blocked,154.196.68.205,194.166.158.91,ICMP,51490,DNS Allow
2024-01-01 7:20:00,Allowed,43.62.4.25,33.236.146.143,UDP,55483,FTP Allow
2024-01-01 7:21:00,Allowed,217.46.49.121,187.209.51.238,TCP,50347,HTTPS Allow
2024-01-01 7:22:00,Allowed,70.133.111.84,85.227.223.91,UDP,58974,HTTPS Allow
2024-01-01 7:23:00,Allowed,173.32.205.228,168.235.59.218,HTTP,23982,HTTP Deny
2024-01-01 7:24:00,Blocked,96.153.69.189,17.134.27.5,UDP,9494,FTP Allow
2024-01-01 7:25:00,Blocked,161.27.125.212,205.71.219.84,UDP,34496,DNS Allow
2024-01-01 7:26:00,Blocked,118.93.14.6,129.163.96.77,ICMP,50487,FTP Allow
2024-01-01 7:27:00,Blocked,195.45.84.184,39.118.205.73,UDP,14746,DNS Allow
2024-01-01 7:28:00,Blocked,191.0.118.13,90.179.55.185,HTTP,51516,FTP Allow
2024-01-01 7:29:00,Blocked,140.38.0.210,109.91.249.31,HTTPS,25832,DNS Allow
2024-01-01 7:30:00,Blocked,183.207.144.223,166.242.122.104,HTTP,10111,HTTPS Allow
2024-01-01 7:31:00,Blocked,223.21.245.134,163.115.16.132,HTTPS,42276,HTTP Deny
2024-01-01 7:32:00,Allowed,6.158.212.106,104.76.122.219,ICMP,52269,HTTP Deny
2024-01-01 7:33:00,Blocked,238.89.79.191,86.161.182.233,ICMP,41128,ICMP Deny
2024-01-01 7:34:00,Allowed,246.205.211.105,233.217.234.152,TCP,21557,FTP Allow
2024-01-01 7:35:00,Allowed,95.12.240.240,44.61.10.238,UDP,51267,HTTPS Allow
2024-01-01 7:36:00,Allowed,152.184.179.218,34.78.98.117,TCP,46274,HTTP Deny
2024-01-01 7:37:00,Blocked,56.146.27.204,167.88.61.187,ICMP,17062,HTTP Deny
2024-01-01 7:38:00,Blocked,21.95.57.174,85.102.248.34,UDP,43998,HTTPS Allow
2024-01-01 7:39:00,Allowed,140.6.9.221,235.97.195.106,HTTP,52290,FTP Allow
2024-01-01 7:40:00,Allowed,229.146.200.128,8.24.254.132,TCP,36200,FTP Allow
2024-01-01 7:41:00,Allowed,180.171.169.88,40.62.23.92,TCP,18054,HTTP Deny
2024-01-01 7:42:00,Allowed,175.194.243.230,31.12.130.17,ICMP,49842,HTTPS Allow
2024-01-01 7:43:00,Blocked,137.117.126.62,19.118.168.202,HTTP,35674,ICMP Deny
2024-01-01 7:44:00,Blocked,60.17.100.172,81.3.231.204,ICMP,59484,ICMP Deny
2024-01-01 7:45:00,Allowed,26.98.245.95,165.89.4.10,UDP,31865,HTTP Deny
2024-01-01 7:46:00,Allowed,128.51.194.22,225.101.107.76,TCP,36669,ICMP Deny
2024-01-01 7:47:00,Blocked,133.63.51.253,141.145.79.146,HTTPS,37175,DNS Allow
2024-01-01 7:48:00,Allowed,133.166.139.162,87.21.33.242,HTTP,21934,HTTP Deny
2024-01-01 7:49:00,Blocked,253.134.7.229,123.181.42.74,ICMP,29552,HTTPS Allow
2024-01-01 7:50:00,Blocked,172.175.199.113,155.102.92.147,ICMP,24877,ICMP Deny
2024-01-01 7:51:00,Allowed,154.230.58.154,234.236.80.68,HTTPS,59817,ICMP Deny
2024-01-01 7:52:00,Blocked,24.182.20.51,150.137.201.157,HTTPS,46282,HTTPS Allow
2024-01-01 7:53:00,Blocked,240.151.16.44,141.242.231.254,ICMP,18187,HTTP Deny
2024-01-01 7:54:00,Blocked,78.16.186.194,118.203.244.227,TCP,50636,DNS Allow
2024-01-01 7:55:00,Allowed,129.15.99.42,217.19.147.72,HTTP,23843,HTTP Deny
2024-01-01 7:56:00,Allowed,115.6.87.31,16.170.209.125,TCP,11237,ICMP Deny
2024-01-01 7:57:00,Allowed,69.117.242.137,224.118.61.140,ICMP,7221,FTP Allow
2024-01-01 7:58:00,Blocked,19.180.222.41,238.146.120.146,HTTP,32073,HTTPS Allow
2024-01-01 7:59:00,Blocked,70.244.121.113,29.120.47.151,HTTPS,23233,DNS Allow
2024-01-01 8:00:00,Allowed,141.220.189.166,135.252.247.12,HTTP,47565,FTP Allow
2024-01-01 8:01:00,Blocked,17.196.161.114,39.217.140.8,HTTP,63112,ICMP Deny
2024-01-01 8:02:00,Blocked,15.214.175.158,9.55.33.175,HTTPS,33462,HTTP Deny
2024-01-01 8:03:00,Allowed,73.147.77.166,14.2.0.174,HTTP,12976,HTTP Deny
2024-01-01 8:04:00,Allowed,90.225.162.173,152.1.86.234,ICMP,32897,ICMP Deny
2024-01-01 8:05:00,Blocked,39.181.131.40,222.234.158.213,ICMP,60125,FTP Allow
2024-01-01 8:06:00,Blocked,99.168.59.123,45.55.220.203,HTTPS,56607,ICMP Deny
2024-01-01 8:07:00,Allowed,116.239.184.101,81.236.94.47,ICMP,18402,HTTP Deny
2024-01-01 8:08:00,Blocked,146.103.141.100,0.216.190.227,ICMP,52555,DNS Allow
2024-01-01 8:09:00,Blocked,210.188.209.246,139.136.141.164,ICMP,33421,ICMP Deny
2024-01-01 8:10:00,Allowed,235.33.15.55,102.245.125.195,HTTPS,13943,HTTPS Allow
2024-01-01 8:11:00,Allowed,182.138.76.247,144.172.255.229,HTTP,51312,FTP Allow
2024-01-01 8:12:00,Blocked,91.88.67.205,242.174.124.254,HTTPS,37733,FTP Allow
2024-01-01 8:13:00,Allowed,56.39.251.211,92.92.13.244,TCP,20866,DNS Allow
2024-01-01 8:14:00,Allowed,113.134.219.89,140.146.67.180,HTTPS,40526,FTP Allow
2024-01-01 8:15:00,Allowed,121.19.189.248,80.16.145.186,UDP,41049,ICMP Deny
2024-01-01 8:16:00,Allowed,177.2.226.121,26.59.105.8,ICMP,50341,ICMP Deny
2024-01-01 8:17:00,Blocked,126.132.179.169,25.58.133.91,HTTP,29471,DNS Allow
2024-01-01 8:18:00,Blocked,125.140.79.254,175.70.18.37,HTTP,55829,DNS Allow
2024-01-01 8:19:00,Blocked,133.56.36.255,112.232.21.81,HTTPS,63332,DNS Allow
2024-01-01 8:20:00,Blocked,63.58.87.94,86.215.132.157,HTTP,15115,ICMP Deny
2024-01-01 8:21:00,Allowed,6.68.176.217,98.235.23.168,HTTP,6743,HTTP Deny
2024-01-01 8:22:00,Blocked,139.151.176.6,169.76.165.158,ICMP,4158,HTTP Deny
2024-01-01 8:23:00,Blocked,245.4.1.27,45.70.220.29,ICMP,6553,HTTPS Allow
2024-01-01 8:24:00,Blocked,33.109.182.94,36.20.105.106,TCP,5619,FTP Allow
2024-01-01 8:25:00,Allowed,34.145.201.63,205.234.33.28,TCP,65475,ICMP Deny
2024-01-01 8:26:00,Blocked,98.48.161.43,1.210.137.75,TCP,5644,ICMP Deny
2024-01-01 8:27:00,Blocked,168.38.199.248,234.101.120.160,ICMP,1737,DNS Allow
2024-01-01 8:28:00,Allowed,22.205.201.181,22.98.253.202,HTTPS,55733,DNS Allow
2024-01-01 8:29:00,Blocked,220.108.255.96,236.122.140.158,ICMP,23725,HTTP Deny
2024-01-01 8:30:00,Allowed,202.114.249.55,30.127.213.196,TCP,50333,DNS Allow
2024-01-01 8:31:00,Allowed,220.54.41.62,244.56.196.43,TCP,7690,FTP Allow
2024-01-01 8:32:00,Allowed,171.24.110.145,29.158.116.132,TCP,8645,HTTP Deny
2024-01-01 8:33:00,Blocked,34.142.217.128,170.112.43.88,TCP,20009,FTP Allow
2024-01-01 8:34:00,Blocked,94.117.25.216,73.139.246.248,UDP,37110,FTP Allow
2024-01-01 8:35:00,Blocked,81.51.193.243,49.103.84.194,ICMP,46361,DNS Allow
2024-01-01 8:36:00,Allowed,154.7.230.231,186.111.211.171,HTTPS,37493,FTP Allow
2024-01-01 8:37:00,Blocked,123.202.210.179,10.163.238.200,HTTPS,26615,HTTPS Allow
2024-01-01 8:38:00,Blocked,75.94.244.167,179.207.89.99,UDP,19562,ICMP Deny
2024-01-01 8:39:00,Allowed,64.228.162.99,159.255.193.1,ICMP,6082,HTTP Deny
2024-01-01 8:40:00,Blocked,167.139.224.158,86.221.51.240,HTTP,44297,HTTP Deny
2024-01-01 8:41:00,Allowed,26.166.173.1,152.86.226.125,ICMP,15124,ICMP Deny
2024-01-01 8:42:00,Allowed,154.153.71.226,16.163.175.63,HTTP,51510,HTTP Deny
2024-01-01 8:43:00,Blocked,214.94.152.50,95.41.62.40,TCP,40215,DNS Allow
2024-01-01 8:44:00,Blocked,226.180.116.141,39.49.3.17,ICMP,59338,ICMP Deny
2024-01-01 8:45:00,Allowed,51.201.82.254,189.243.218.25,TCP,4156,HTTP Deny
2024-01-01 8:46:00,Allowed,13.150.39.44,218.72.220.83,UDP,2319,DNS Allow
2024-01-01 8:47:00,Allowed,124.84.155.141,177.33.163.88,HTTPS,61742,HTTP Deny
2024-01-01 8:48:00,Blocked,246.137.242.32,212.214.159.69,UDP,51302,FTP Allow
2024-01-01 8:49:00,Allowed,34.203.136.90,169.251.220.7,TCP,21307,DNS Allow
2024-01-01 8:50:00,Blocked,197.201.234.85,0.87.126.228,ICMP,40162,DNS Allow
2024-01-01 8:51:00,Blocked,11.163.244.37,68.92.21.134,HTTP,41568,FTP Allow
2024-01-01 8:52:00,Blocked,110.117.198.107,33.58.15.118,UDP,47373,HTTPS Allow
2024-01-01 8:53:00,Blocked,36.51.129.89,60.0.62.151,TCP,44982,HTTP Deny
2024-01-01 8:54:00,Blocked,6.46.108.18,181.208.159.143,HTTP,15059,ICMP Deny
2024-01-01 8:55:00,Blocked,121.229.132.139,234.92.37.215,HTTP,36897,HTTP Deny
2024-01-01 8:56:00,Allowed,154.244.221.28,118.103.133.76,ICMP,14420,HTTP Deny
2024-01-01 8:57:00,Allowed,100.187.236.4,143.34.55.191,HTTPS,9874,DNS Allow
2024-01-01 8:58:00,Blocked,104.183.207.75,158.132.158.53,ICMP,21282,HTTP Deny
2024-01-01 8:59:00,Blocked,255.121.204.141,125.12.201.120,HTTPS,14759,HTTPS Allow
2024-01-01 9:00:00,Blocked,217.107.219.115,82.151.139.117,TCP,63673,HTTPS Allow
2024-01-01 9:01:00,Blocked,29.40.230.85,96.192.125.198,UDP,53573,HTTP Deny
2024-01-01 9:02:00,Blocked,208.71.170.68,29.238.150.41,UDP,15868,HTTP Deny
2024-01-01 9:03:00,Allowed,120.85.102.81,147.174.204.249,UDP,23686,ICMP Deny
2024-01-01 9:04:00,Allowed,142.177.163.144,94.3.67.160,ICMP,7439,DNS Allow
2024-01-01 9:05:00,Blocked,48.69.66.194,170.182.159.99,HTTPS,11166,HTTP Deny
2024-01-01 9:06:00,Allowed,88.232.36.75,131.165.205.124,UDP,31012,HTTP Deny
2024-01-01 9:07:00,Allowed,104.145.144.29,29.241.106.96,HTTP,30,ICMP Deny
2024-01-01 9:08:00,Blocked,200.184.18.123,192.89.72.132,UDP,56694,DNS Allow
2024-01-01 9:09:00,Allowed,43.90.235.196,211.162.138.30,HTTP,19616,FTP Allow
2024-01-01 9:10:00,Blocked,243.165.190.170,84.149.221.151,HTTPS,61229,HTTP Deny
2024-01-01 9:11:00,Allowed,137.100.99.85,114.147.38.16,TCP,51241,DNS Allow
2024-01-01 9:12:00,Allowed,32.54.131.232,59.219.242.9,UDP,59318,HTTP Deny
2024-01-01 9:13:00,Allowed,175.32.94.252,167.218.196.49,UDP,47087,FTP Allow
2024-01-01 9:14:00,Blocked,199.69.137.175,42.149.220.7,TCP,48525,ICMP Deny
2024-01-01 9:15:00,Blocked,27.184.74.192,16.121.15.229,HTTP,8598,FTP Allow
2024-01-01 9:16:00,Blocked,35.78.190.96,16.193.7.89,TCP,8625,ICMP Deny
2024-01-01 9:17:00,Allowed,220.246.102.36,214.91.250.162,TCP,12326,HTTP Deny
2024-01-01 9:18:00,Allowed,87.5.46.251,81.143.21.102,TCP,14780,HTTP Deny
2024-01-01 9:19:00,Allowed,35.21.38.110,90.200.120.58,HTTPS,48588,ICMP Deny
2024-01-01 9:20:00,Blocked,81.126.203.73,68.184.15.96,UDP,38986,FTP Allow
2024-01-01 9:21:00,Allowed,146.76.58.100,153.147.88.41,TCP,8446,ICMP Deny
